SITE_GUBUN,REVIEW_DOC_NO,ANAL_CODE,REVIEW
0,RVD-220212-0050327,ANAL-211104-0151,가성비템을 찾다가 아가드를 구매했습니다바닥생활이 많다보니 위아래 높낮이 조절돼서 좋아요접는것도 매우 간단하고 집이 좁다보니 접어서 수납하기에도 좋습니다
0,RVD-220212-0050326,ANAL-211104-0151,10개월 된 딸래미가 범보에서도 보행기에서도 탈출해서 한달도 넘게 고민 비교 하다가 아가드 선택했어요가격도 그렇게 부담되지 않고 토스비 카멜 주문했는데 색상도 고급스럽고 설치나 폴딩 트레이 탈착같은것도 복잡하지 않고 간단하고 쉬워서 편하고 좋아요트레이도 엄청 넓고 흡착식판도 똭붙어서 좋아요ㅋ처음엔 어색해 하는것 같았지만 몇번 앉히니 거부없이 잘 앉아있어요벨트도 쉽게 잠금해제 되는데  단단하게 잡아주는것 같아요고민한 보람 느끼네요ㅋ좀 클때까지 충분히 쓸테니 뽕 빼야 겠슴니다
0,RVD-220212-0050325,ANAL-211104-0148,맘에들어요 아이가 아직어려 오래앉아잇지는 못해요 ㅠㅠ
0,RVD-220212-0050324,ALL,아가 국민식탁이라고 해서 고심중에 사봤는대 견고하고 크기도 널찍한게 마음에 듭니다조립하자마자 7개월 주니어 앉혀줬더니 마음에 드는지 재미있어 하네요 맘마도 맛있게 먹길 바랍니다 
0,RVD-220212-0050323,ANAL-211104-0146,선물용이라 뜯어보진 못했는데 포장 옵션이 있다면 더 좋을 것 같아요
0,RVD-220212-0050322,ANAL-211104-0146,아이가 너무 좋아하네요획기적인 상품인것 같아요
0,RVD-220212-0050321,ANAL-211104-0146,헬멧은 잘 쓰지않으려하고 머리에 땀도차서 주문했어요 뒤로는 넘어져도 아프지 않을듯
0,RVD-220212-0050320,ANAL-211104-0309,믿고주문햇는데 굵은기스들이 보이고 점선같은기스도보이고 안쪽은 때묻은거처럼 좀지저분하고  환불이나교환하려다가 육아로지쳐 그것도귀차나서 써요 날카롭대서 만져보니 크게 그런부분은엏고 등받이안쪽이 조금그래서 그건 다듬을수잇늦ㄴ정도라 씁니다 뒷쪽뚜껑이 잘안닫혀서 부서질까바 걱정햇는데 괜차낫어요  공장에 얘기좀하던지 싼것도아닌데 개선하길바랍니다설명서한장없던데 굳이 필요없어도될듯하지만 동봉하는것도 좋겟습니다
0,RVD-220212-0050319,ANAL-211104-0309,아직 응가를 가리지 못하지만 처음엔 앉으려고 하지도 않던 변기에 이제 변기랑 친해져셔 기저귀에 응가한후에 꼭 변기에 앉았다가 물내리고 흉내내요 노력하면 가능하겟죠
0,RVD-220212-0050318,ANAL-211104-0284,일찍 구매해서 사용전이지만 디자인도 귀엽고 무게도 적당한것같아요 음식물을 잘 받아내줄지 써봐야알것같아요
0,RVD-220212-0050317,ANAL-211104-0284,아기가 좋아해요ㅎㅎ
0,RVD-220212-0050315,ANAL-211104-0284,편리하게 잘사용하고있어요 세척후 빨리 말라서 더 좋아요
0,RVD-220212-0050314,ANAL-211104-0065,생각보다 통이 커서 놀랬지만 유용하게 잘 쓸것같아요
0,RVD-220212-0050313,ANAL-211104-0128,이제 10개월된 딸인데 요즘 너무 빨리 기어다녀요저희집은 매트가 있는데 매일 매려가는 시댁은 매트가 없어서 맨바닥에 기어다녀서 급하게 주문했어요찍찍이로 조였는데도 기어다니니 돌아가고 내려가는건 어쩔 수 없네요
0,RVD-220212-0050312,ANAL-211104-0256,원래 쓰던 테이프가 품절이라 사봤어요 1cm 더 얇아서 걱정했는데 문제없이 잘 붙어있고 오히려 얇아서 더 깔끔해요
0,RVD-220212-0050311,ANAL-211104-0138,단단하고 좋습니다 단지 접이식안전문 개별 구매가 안되서 필요없는 패널도 세트로 사야하는게 아쉽네요
0,RVD-220212-0050310,ANAL-211104-0138,일단 깔끔하게 설치되고 디자인도 인테리어 해치지 않고 좋습니다다만 한달 넘게 사용해보니문이 고정이 안되고 자동으로 계속 닫혀요ㅠㅠ이지슬라이드에 비하면 얇고 덜 튼튼한 느낌이에요
0,RVD-220212-0050309,ANAL-211104-0155,너무너무 좋아해요 오자마자 바로 사용했어요 다음주에 스파욕조 펜션 가는데 거품 사용 가능하다해서 그때도 가지고 가려구요
0,RVD-220212-0050308,ANAL-211104-0155,배송 빠르고 좋아요ㅋㅋ
0,RVD-220212-0050307,ANAL-211104-0155,아이가 좋아해요 거품
0,RVD-220212-0050306,ANAL-211104-0155,아이가 너무조아합니딘  향도 적절하구 괜찮습니다
0,RVD-220212-0050305,ANAL-211104-0155,또 구매할꺼에요거품도잘나고 향도 좋구요
0,RVD-220212-0050303,ANAL-211104-0155,재구매좋아서 재구매했어요
0,RVD-220212-0050300,ANAL-211104-0155,잘받았습니다 잘받았습니다
0,RVD-220212-0050287,ANAL-211104-0115,유모차에 걸어둿어요편하고 튼튼하고 좋어요
0,RVD-220212-0050232,ANAL-211104-0269,저렴한가격에 진짜 잘샀다는요
0,RVD-220212-0050231,ANAL-211104-0269,작아서 사용하기진짜편해요
0,RVD-220212-0050230,ANAL-211104-0129,만족합니다 설치도 쉬워용ㅎ
0,RVD-220212-0050229,ANAL-211104-0136,설치도쉽고 잘 막아집니다
0,RVD-220212-0050228,ANAL-211104-0136,화장실에 딱이네요 소음도 적어서 최고에요
0,RVD-220212-0050227,ANAL-211104-0129,프레임 자체는 튼튼하나 플라스틱 문 열고 닫는 부분은 조금 부실하고 열고 닫힐때 소음도 좀 있네요연장하게 되면 연결되는 부분이 체결되어 고정이 되면 좋겠습니다생각보다 흔들려서 좀 불안하네요
0,RVD-220212-0050226,ANAL-211104-0136,소리는 좀 크지만 튼튼하고 좋습니다
0,RVD-220212-0050225,ANAL-211104-0129,처음에 같이 배송이 안와서 당황했는데 빨리 처리해주셔서 감사합니다
0,RVD-220212-0050224,ANAL-211104-0129,사이즈 맞춰 주문했는데 7cm짜리는 팔요가 없내요 ㅠㅠ
0,RVD-220212-0050223,ANAL-211104-0136,재구매잘 사용하고 있습니다 만족해요
0,RVD-220212-0050222,ANAL-211104-0136,반려묘 화장실 출입 막으려고 샀어요 우선 배송도 빠르고 만족해요 처음 벌어진 부분 어떻게 하라는 건지 이해 안 갔는데 계속 나사 조이다 보면 세워지는거더라구요  잘 쓰겠습니다
0,RVD-220212-0050221,ANAL-211104-0136,역시 육아는 아이템빨입니다  그중에서도  여기가 잠금장치도 최고입니다
0,RVD-220212-0050220,ANAL-211104-0129,확장패널 했는데 꺾임이 있네요 ㅠㅠ 부속품 추가로 구매해야 할것 같아요 9kg아기가 잡고 흔들었는데 무너져서 아기가 깔렸네요
0,RVD-220212-0050219,ANAL-211104-0129,완전 만족입니다 최고에요
0,RVD-220212-0050218,ANAL-211104-0129,엄청좋아요 깔끔하고만족합니다
0,RVD-220212-0050217,ANAL-211104-0129,제품은 좋습니다 택배파업때문에 골치좀썩었네요
0,RVD-220212-0050216,ANAL-211104-0136,제품은 좋습니다 택배파업때문에 골치네요
0,RVD-220212-0050215,ANAL-211104-0136,애기가 현관밖으로 못나가요 정말 진작살걸
0,RVD-220212-0050214,ANAL-211104-0129,애기가 온힘다해 매달리면 흔들립니다
0,RVD-220212-0050213,ANAL-211104-0136,만듬새 무엇너무 튼튼하고 도장도 좋아요울집 댕댕이용으로 구매했는데비싼만큼 잘 쓸 것 같아요다른 복도문 막으려고 하나 바로 더 구매합니다
0,RVD-220212-0050212,ANAL-211104-0129,넘 좋아요 추가구매각
0,RVD-220212-0050211,ANAL-211104-0136,너무너무 좋아요 진작 살껄 생각함요ㅋ
0,RVD-220212-0050210,ANAL-211104-0053,푹시푹신해서 애기가 부딪혀도 안 아파하네요
0,RVD-220212-0050198,ANAL-211104-0152,여행시 외출시 너무 편리해요 아이들이 편하게 앉아있어요
0,RVD-220212-0050197,ANAL-211104-0049,좋습니다 가구랑 색도 맞췄어요
0,RVD-220212-0050195,ANAL-211104-0052,좋습니다 가구랑 색도 맞췄어요
0,RVD-220212-0050194,ANAL-211104-0058,좋습니다 가구랑 색도 맞췄어요
0,RVD-220212-0050193,ALL,좋습니다 가구랑 색도 맞췄어요
0,RVD-220212-0050192,ALL,넓은 사이즈라 식탁 다리에 붙이기도 좋아요
0,RVD-220212-0050191,ANAL-211104-0011,문에 걸어놓기 쉬워요 이제 문 열어놔도 안심이에요
0,RVD-220212-0050190,ANAL-211104-0050,배송빠르네요잘받았습니다
0,RVD-220212-0050189,ANAL-211104-0054,배송 빠르고 제품 튼튼해요안떨어지고 잘 붙어있길
0,RVD-220212-0050188,ALL,배송 빠르고 제품 튼튼해보여요
0,RVD-220212-0050187,ANAL-211104-0050,배송 빠르고 제품 튼튼해보여요
0,RVD-220212-0050186,ANAL-211104-0049,두번째 구매인데요 쿠션이 좋아서 절대 안다칩니다 아이가 떼지만 안는다면 동봉된 양면테이프 말고 스카치테이프로 붙여도 됩니다 양편테이프는 나중에 자국이 남아서 지우기 힘들거든요 많이 파세요
0,RVD-220212-0050185,ALL,표면이 매끈하지 않아서 더러움이 스며들것 같아요 매끈하면 닦기가 더 좋을거 같아요
0,RVD-220212-0050184,ANAL-211104-0050,저렴하게 잘 샀네요
0,RVD-220212-0050183,ANAL-211104-0049,재구매월요일주문해서 토요일에받았네요 보내기만하면 금방 오는데 보내주지 않으시니 한참 기다리네요 물량이 많아도 너무 기다렸어요
0,RVD-220212-0050182,ANAL-211104-0054,잘쓰고있어요안떨어지고 견고해요
0,RVD-220212-0050181,ALL,잘쓰고있어요여유분많이사뒀어요
0,RVD-220212-0050180,ANAL-211104-0049,잘쓰고있어요안떨어지고견고해요
0,RVD-220212-0050179,ANAL-211104-0049,재구매잘쓰고있어요 감사해요
0,RVD-220212-0050178,ANAL-211104-0049,재구매잘쓰고있어요 감사해요
0,RVD-220212-0050176,ANAL-211104-0143,넘 잘샀어요 유용하네요ㅎㅎ좋아요
0,RVD-220212-0050175,ANAL-211104-0109,아기 머리 감기는데 필요해서 샀어요157일차 인데  머리가 커서 그런지 딱 맞네여 ㅎㅎ좋아요 좋아요속시원하게 샤워기로 뿌리니까 진짜 묵은 체증이 쓸려내려가는 느낌 ㅋㅋ
0,RVD-220212-0050174,ANAL-211104-0109,귀여워요 아기 머리 감길 때 요긴하게 쓰고 있어요지금 머리에 딱 맞아서  좀 더 크면 못씌울거 같기도 하고요ㅠㅋㅋ
0,RVD-220212-0050173,ANAL-211104-0109,아직은 커서 못쓰고있지만샤워할때 유용할 것 같아요
0,RVD-220212-0050171,ANAL-211104-0109,너무 귀엽고 편하게 잘 쓸 수 있어요
0,RVD-220212-0050170,ANAL-211104-0109,아이가 머리가 큰가봐요 못쓰네요ㅜㅜ
0,RVD-220212-0050169,ANAL-211104-0109,편해서 좋네요 근데 마감이 조금 아쉬워요
0,RVD-220212-0050168,ANAL-211104-0110,한번 사용하고 불편해서 잘 안 하게 되네여ㅠㅠ아이가 좀 더 크면 다시 사용해보려구요
0,RVD-220212-0050167,ANAL-211104-0110,깜찍해요 아이가 보자마자 머리 감으로가겠데요ㅋ 첫날은 매우 성공적 이예요머리 감기 싫어해서 구입해봤는데만족이요 변덕만 안부렸음 좋겠네요
0,RVD-220212-0050166,ANAL-211104-0110,매우 만족 해요
0,RVD-220212-0050124,ANAL-211104-0015,재구매익일 번창하시고 상품 배송에 신경 잘 써주세요
0,RVD-220211-0045038,ANAL-211104-0189,다에 크기 큰것이 없어 구매하게 되었지만 그것외엔 더 나은건솔직히 없네요다는 스티커까지 있어서크기만 보고 구매했습니다
0,RVD-220211-0045036,ANAL-211104-0189,색구별하려고 구입예상처럼 검정이라 먼지가 잘보이긴하네요
0,RVD-220211-0045014,ANAL-211104-0312,매번 사용하고있어요 한번에 주문해서 쟁여놓는 템
0,RVD-220211-0045013,ANAL-211104-0159,너무 편하고 좋아요 봉투는 정말약해서 잘찢어서 그건좀 안좋은데 가격대비 괜찮아요
0,RVD-220211-0045012,ANAL-211104-0159,약간 작은거 같지만 그래도 깔끔하고 좋네요
0,RVD-220211-0045011,ANAL-211104-0159,가볍고 깔끔해요 아쉬운점은 바퀴가안돌아요
0,RVD-220211-0045010,ANAL-211104-0159,현관앞이 너무 깔끔해졌어요 생각보다 아담하고 예뻐요
0,RVD-220211-0040836,ANAL-211104-0275,사이즈도 좀 작을뿐더러치마형변기는 못쓰네요사용법 잘 읽어보지않고 구매한 잘못도있긴한데그냥 주의사항에 표기해줬으면 좋겠네요 아니면 치마형도 사용가능하게 나사부분을 위에서 조일수있게 새로 만드시는것도 나쁘지않을거같아요치마형변기는 안됩니다참고하세요
0,RVD-220211-0040835,ANAL-211104-0066,리뷰보고 구입했는데 기대되네요
0,RVD-220211-0040834,ANAL-211104-0066,매우 잘 갈려요 미세하게 갈리기 때문에 아기에게 쓰기 좋은거같아요 회전이 오른쪽 왼쪽 선택이 가능해서 둥글게 갈기 좋은거 같아요
0,RVD-220211-0040833,ANAL-211104-0066,발톱깎기에 어려움이 있어 구매했는데 좀 오래걸릴뿐 잘 갈립니다
0,RVD-220211-0040832,ANAL-211104-0066,아직 요령을 터득하지 못해서 사용빈도가 줄고 있어요
0,RVD-220211-0040831,ANAL-211104-0066,소중한 아가의 쪼끄미 손발톱을 예쁘거 손질 할 수 있을듯 해요
0,RVD-220211-0040830,ANAL-211104-0066,이제 편하게 아기손톱정리 할수 있어서 좋아요
0,RVD-220211-0040829,ANAL-211104-0066,아기 손톱정리에 좋을 것 같아요
0,RVD-220211-0040828,ANAL-211104-0066,너무 좋은거같아요 만족합니다
0,RVD-220211-0040827,ANAL-211104-0066,배송도 빠르고 포장상태도 좋네요 만족해요
0,RVD-220211-0040826,ANAL-211104-0087,가스렌지 위험해서 걱정이었는데 딱 좋네요
0,RVD-220211-0040825,ANAL-211104-0087,불사용할때 위험했는데 구경만해요
0,RVD-220211-0040824,ANAL-211104-0087,마음이놓이네요 
0,RVD-220211-0040823,ANAL-211104-0154,디자인 너무 귀여워요    곰돌이 사고싶었는데 올리브도 넘 예쁘네요
0,RVD-220211-0040822,ANAL-211104-0154,너무 이쁘네요 손펌프 바람넣기는 좀 힘들지만 휴대성은 좋아여
0,RVD-220211-0040821,ANAL-211104-0154,휴대하기편하고바람넣는것도편해요
0,RVD-220211-0040820,ANAL-211104-0154,저희 애기쓰려고 주문했다가 지인한테 선물하려고 또 주문했네요넘예뻐요
0,RVD-220211-0040819,ANAL-211104-0154,아들둥이 의자 필요해서 사줬어요 배송빠르고 귀엽네요 
0,RVD-220211-0040817,ANAL-211104-0081,아기가 서랍을못여니 속이 편하네요 ㅋㅋㅋ 좋아요 종유별로 여러개사서 다붙였어요
0,RVD-220211-0040816,ANAL-211104-0068,잘 도착했어요 아이가 좋아합니다
0,RVD-220211-0040815,ANAL-211104-0140,아기가 계속 주방으로 와서 설치했습니다 튼튼하고 좋아요
0,RVD-220211-0040814,ANAL-211104-0127,잘쓰고있어요 어른이 쓸땐 귀찮을때도 있는데 그럴때는 아래로 내리면 되구요
0,RVD-220211-0040813,ANAL-211104-0127,아직 아기가 혼자서 손을 못 씻지만 온도 조절하기도 싶고 각고 조절도 되어 편리하게 사용하고 있어요
0,RVD-220211-0040812,ANAL-211104-0127,잘쓰고있어요 재구매의사있어요
0,RVD-220211-0040811,ANAL-211104-0153,배송 빠르고 냄새도 없어요혹시 몰라 그래도 베란다에 뒀어요아직 아기보느라 바람을 못넣었는데육퇴후  완성시켜볼게여
0,RVD-220211-0040810,ANAL-211104-0153,바람 넣기도 쉽고 아기가 잘 앉아 있길 기도해 봅니다 ㅋㅋㅋ
0,RVD-220211-0040809,ANAL-211104-0153,딸래미 잘 앉아있습니당ㅎ좋아요ㅎ
0,RVD-220211-0040808,ANAL-211104-0153,목을 받혀줄 수 있는 제품이라 좋아요아기에게 진작에 사줄걸 싶더라구요근데 냄새가 잘 안빠지네요 ㅜㅜ세제로 씻어서 베란다 창문열고 환기시키고있는데아기 앉혀본다고 담요 깔고 써봤는데 잘 앉아있어요바람도 이틀정도지나면 빠지는것 같은데 다시 넣어주면 되니 그건 크게 상관없어요
0,RVD-220211-0040807,ANAL-211104-0153,아직 백일전이라 잘 앉아있진 못하지만미리 사놨어요첫째ㄸㅐ는 릿첼꺼 잘 썼는데 아가드는 디자인도 더 예쁘도 목받침도 있어서 더 좋은듯해요
0,RVD-220211-0040806,ANAL-211104-0153,목받침이 있는 소프트의자 찾다가 구매했어요디자인도 이쁘고 아기가 아직 너무 어려 조금 힘들어하긴하지만 쓰러지지않고 잘 앉아있어요바람넣을때 오히려 바람이 새는 소리가나는데가만히 두고 바람이 빠지는지 좀 지켜봐야될거같아요
0,RVD-220211-0040805,ANAL-211104-0153,너무귀엽고 목받칠수가있어서 너무좋네요
0,RVD-220211-0040804,ANAL-211104-0153,사진과 같아요 목도 받쳐주는 부분이 있고디자인도 이뻐요 살짝 냄새가 나긴하나 베란다에 두면빠질거라 생각해요 ㅎㅎ 그리고 좌측 팔 부분에 검은 얼룩이 있긴한데 그냥 사용할게요
0,RVD-220211-0040803,ANAL-211104-0153,아주 잘사용중입니다 내구성도 좋아요
0,RVD-220211-0040802,ANAL-211104-0153,색깔도 깔끔하고예뻐요 목받침있어서 목못가누는아기도 어찌저찌 앉아보네요ㅋㅋㅋ
0,RVD-220211-0040801,ANAL-211104-0153,바람도 잘들어가고 예뻐요
0,RVD-220211-0040800,ANAL-211104-0153,디자인도 이쁘고 좋은데바람을 빵빵하게 넣어도 너무 쭈글쭈글해가지고 와서 그런가안펴지고 쭈글쭈글해서 속상한 부분도 있네요ㅜ
0,RVD-220211-0040799,ANAL-211104-0072,성능도 좋고 구성도 좋아요 글고 소리도 작아서 넘 좋네요 제가 첨이서 머리가 많이 짧아졌어요 ㅎㅎ 아이한테 미안해요 ㅋㅋ
0,RVD-220211-0040798,ANAL-211104-0072,백일 넘은 아기 배넷머리가 너무 많이 빠져서 미용실을 갈까 집에서 밀까 고민하다가 여기 제품 알게되서 집에서 시도해봤어요소리는 크지 않은 편이고 아기한테 자극도 안가는 거 같아요비닐 가운이랑 스펀지도 있어서 더 수월하게 이발할 수 있었어요아기가 한두번 뿌앵하고 울긴 했지만 너무 만족스럽게 이발했습니다
0,RVD-220211-0040797,ANAL-211104-0072,아기 머리자르려고 구입했습니다
0,RVD-220211-0040796,ANAL-211104-0147,아직 이유식할려면 한달 남았지만 ㅎㅎ 재입고 되자마자 구매요 가격대비 좋아서 아가드로 선택  소문대로 좋겠죠  실물이 더 이쁘네요
0,RVD-220211-0040795,ANAL-211104-0151,일단 결론은 최고에요 진짜 수십번 고민했어요 아기 안전과 관련된 물건이기도 하고 저렴하게 사용 가능한 물건도 아니니까요 아기가 이유식 먹을때 범보의자를 사용했었는데 스스로 앉을 수 없는 때였어요 자꾸 고개는 앞으로 기우니 아기랑 눈높이도 안맞아요 잘 먹지도 않는데 이유식을 잘 먹지 않는 이유가 무엇일까 하다 고민하다 결론낸건 의자가 불편하다 였어요  앉아 있는것부터 불편하니 이유식 자체에도 흥미도 안 생기고 흥미가 없으니 먹는둥 마는둥 양도 늘지 않구요 ㅠㅠ 여기저기 찾아보다 알게 된게 하이체어 였어요 종류도 무궁무진  브랜드도 천차만별 이더라고요 ㅋㅋㅋ 찾아보고 고민해보고 결정한게 아가드 하이체어 였어요 결정하게 된 이유가 1아기가 편안하게 앉을 수 있는가 2조절되는 높낮이 3조절되는 등받이 이 세가지 요인이 제일 컸어요 받아보니 상자는 엄청나게 크네요 ㅎㅎ 사용한지 한달이 다되어가는데 넘넘 좋아요 등받이 살짝 뒤로 기울여 편안하게 기대게 해주면 정말 편하게 앉아있어요 발이 땅에 닿지 않아 불안해하는 아기들은 발받침을 올려 다리 및 발을 편안하게 받쳐줄수 있어 좋습니당 이유식은 물론이고 엄마와 떨어지기 싫어 하는아기 설거지 할때나 음식할때 옆에 앉혀둘 수 있어 넘 좋아요 고민하지마시고 구매하세용
0,RVD-220211-0040794,ANAL-211104-0151,둘째도 하이체어 주문했네요 색감 넘 이쁘고 라이너랑 같이하니 더 찰떡같이 이쁩니다 마니파세용ㅎ
0,RVD-220211-0040793,ANAL-211104-0147,8개월아기 사용 하기위해서 구매했어요원래 범보의자에서 먹였는데 자꾸 몸을 뻗기도 하고 고개가 숙여지거나 불편한점이 있어서 여러가지 비교 해보다가 결국 아가드로 결정했어요이름들이 다른건 출시 순서대로 같은데 전 제가 구매한걸 처음부터 찜꽁 했지만 품절이라 재입고 될때까지 기다렸어요올라오자마자 후다닥ㅋㅋㅋ우선 즤딸래미가 얌전하게 잘 앉아서 이유식을 먹어주네요무조건 엄마 아빠 밥시간에 같이 먹는 버릇을 들여서 같이 먹는데 집에 식탁이 별도로 있는게 아니고 아일랜드 식탁 처럼 제작을 해서 높이도 정말 딱 맞아요그리고 높낮이 조절도 그렇고 식판이 하나가 아니라 두겹 이라서 더 좋은것 같구요각도 조절도 가능해서 여러가지로 편할것 같습니다디자인도 가격도 가성비 좋은거 같아요언제까지 잘 앉아있을지 모르지만 그저 앉아서 잘먹고 잘커주면 좋겠어요추가딱히 신경을 안썼는데 이틀째 되는날 밤에 빛에 비춰보이는데 식판 위에 잔기스가 잔뜩 있더라구요 저희 아기는 자기주도 이유식을 하는 게 아니기때문에 제가 이유식을 들고 먹이고 있어서 위에 뭘 올려 놓고 먹지 않았습니다교환해 주신다고는 있지만 트레이만 교환해 달라고 요청해 놓은 상태이고 의자 옆부분에 금간 거 보이시나요 리뷰 이벤트때문에 좋은 말만 써야 되는 게 맞지만 그냥 리뷰 이벤트 안하고 솔직하게 적었습니다 제꺼만 그렇다면 차라리 다행인데 받으시는 분들 꼼꼼하게 확인 한번 해 보셔야 할 것 같아요
0,RVD-220211-0040792,ANAL-211104-0147,택배 파업지역에 배송지변경을 늦게했더니 품절에ㅜㅜ 받기 까지 오래걸렸지만 받아본 순간 그동안 기다림이 아깝지 않은 제품입니다디자인도 이쁘고 사용자가 사용하기 편하게 신경써준 부분이 좋았습니다애기도 의자에 앉아 이유식도 잘먹고 좋습니다
0,RVD-220211-0040791,ALL,잔고장 없고 좋아요 ㅎㅎ
0,RVD-220211-0040790,ANAL-211104-0148,색상마다 가격은 왜다른거에요 ㅠㅠㅠ인기순으로 가격이비싼가봐요 그래서 저는 추가가격이없는 오팔그레이를 선택했아요 이유식만 먹을거니까요인테리어와 크게 무너지지않는 색상이기에 만족하며 사용중입니다
0,RVD-220211-0040789,ANAL-211104-0151,아이슬라이드 물려받았는데 중고인데도 너무 괜찮더라구요 다만 오래되서 깨끗하지는 않아서요 커버랑 이것저것 교체할바에 새것 사는게 낫겠다 싶어서 구경하다가 색상도 그렇고 아이슬라이드랑 다르게 옆에 접는게 버튼식인게 너무 맘에 들더라구요 역시나 너무 편하네요 기능은 거의 비슷해요 접는거랑 색상 차이뿐이네요 아가드 체어라이너까지 같이 구매했더니 더 이뻐요 주변에 적극 추천 하고 다닐게요 
0,RVD-220211-0040788,ANAL-211104-0130,진짜최고제품너무튼튼해요
0,RVD-220211-0040787,ANAL-211104-0130,아이때문에 늘 이브랜드 안전문을 쓰는데 너무 좋아요
0,RVD-220211-0040786,ANAL-211104-0146,꿀벌은 두꺼워서 아기가 땀흘렸는데메쉬소재로 바꿔주니 덜 더워하는거 같아요
0,RVD-220211-0040785,ANAL-211104-0285,스텐이라좋긴한데안쪽에물이자꾸들어가서흔들면물소리나요ㅡㅡㅋ
0,RVD-220211-0040784,ANAL-211104-0285,아직 사용은 못했지만 스테인리스인 점이 마음에들어요 아기가 좀 더 크면 아주 유용하게 사용할 수 있을것같아요
0,RVD-220211-0040783,ANAL-211104-0285,받침이 불편해요 볼만쓰는중입니다
0,RVD-220211-0040782,ANAL-211104-0285,예쁘긴한데 흡착 기능이 너무 떨어져요 엄마의 심미적 만족감 정도로 만족
0,RVD-220211-0040781,ANAL-211104-0065,동생애기 낳으면 쓰라고 선물했어요  동생도 좋다고실용적이라고해서 저도 좋네요
0,RVD-220211-0040780,ANAL-211104-0256,전에 매트사면서 받았던 테이프보다 얇아요얇아서 좀 약한감이 있네요붙이고 몇일 지내면 가장자리가 잘 일어나고 밀리면서 매트사이가 좀 벌어지네요
0,RVD-220211-0040779,ANAL-211104-0236,아이가 이제 활동이 많을시기라 구매했어요 곧 걸음마 할꺼 같은데 아가드 덕분에 넘어져도 안심이예요 2m더 추가 구매 했어요 ㅎ
0,RVD-220211-0040778,ANAL-211104-0138,윗부분은 조금 흔들리지만 좋아요 원하는 각도로 접을 수 있는게 아주 좋네요 문이 좀 좁긴하지만요 ㅜㅜ
0,RVD-220211-0040777,ANAL-211104-0138,어제 아기 재우고 거실서 혼자 설치했어요근데 홈페이지에 상품설명이 부족한듯 싶네요  장단점이 있는 제품이고 당황할 수 있는 부분이 있는데 자세한 설명이 필요한듯 합니다1 패널 분리시 은색 동그란 부분을 누르면 빠진다고 하셨는데 손가락으로는 당연히 안되니 도구를 사용해서 빼다보면 그 은색 고정부분이 제품 안으로 쏙 들어가버리기 일쑤네요  포크며 펜치 등 다 사용해보며 시도한결과 쇠젓가락을 가장자리에 밀어넣고 살살살 당겨주면 다시 올라옵니다 잘못하면 안으로 쏙 들어가버려서 패널연결을 못하게 되요2 확장패널을 맨 끝으로 배치시 벽고정을 못하네요  무조건 본품패널이 양쪽 맨끝에 위치해야만 벽고정이 가능합니다3상단 고정부품 T자는 가로 세로 다 가능하다고 하셨지만 단단히 고정시키기에는 세로여야하네요  고정 동그라미 꽂히는 구멍이 가로시에는 없는거보니4 문의 폭이 좁아 남자분들은 특히 더 다니기 불편하실듯 하고 소음은 확실히 적으나 문자체가 약합니다 아이가 좀만 자라면 개폐가 쉽게 되겠어요  스트레치코트 같은 보조 잠금 유지장치가 필요해보입니다5 설치 자체는 여자인 제가 혼자 하기에  큰 어려움은 없었어요 고정 동그란부분이 자꾸 들어가버리지만 않았다면 더 빨리 설치했을텐데요  이것때문에 애먹었습니다6벽고정나사 스티커가 복불복이라더니 어떤건 하단부분 나사가 꽉 조여지고 어떤건 계속 돌아가면서 꽉 조여지지가 않네요7 톡톡이나 카톡 상담 자체가 많이 느리긴하지만 친절하셨어요  구입이 급하신분들은 다른제품 알아보시는게 좋을거 같기도하네요8 확장패널 연결시 길이가 줄어듭니다 후기 훑어보고 고객센터 문의 두차례 해본결과 확장패널 하나당 335cm정도 길이가 줄어든다고 보여져요  그래서 주문넣을때 계산하기 불편합니다결론은 공간제약이 적은 제품이라 어쩔 수 없이 구입했고 내구성등 제품 자체만 봐서는 가격대비 만족할만한 제품은 아닙니다
0,RVD-220211-0040776,ANAL-211104-0138,설치하고 너무 좋아요 아기가 신발 못가지고 노네요
0,RVD-220211-0040775,ANAL-211104-0155,두번째 구매해요 애기가 너무 좋아해요
0,RVD-220211-0040774,ANAL-211104-0155,좋아합니다 목욕 필수품
0,RVD-220211-0040773,ANAL-211104-0155,아기가 매우 좋아합니다
0,RVD-220211-0040772,ANAL-211104-0155,가루가 소비되는거에 비해 거품 유지시간도 썼던 제품에 비해 짧아서 아쉬웠습니다
0,RVD-220211-0040771,ANAL-211104-0155,벌써 2통째 구매합니다 이번에는 라벤더 향으로 선택했는데 아이가 참 좋아하네요 다른 거품놀이 제품도 써봤지만 우리 아들이 여기 제품을 가장 좋아했어요 얼른 쓰고 다음 달엔 다른 향도 사보려고요 
0,RVD-220211-0040770,ANAL-211104-0155,아기가 목욕을 좋아해서 물놀이 해줄 때마다 사용하고 있어요거품도 많이 나서 아기가 신나해요
0,RVD-220211-0040769,ANAL-211104-0155,거품도 잘나고 향도 좋아서 만족합니다
0,RVD-220211-0040768,ANAL-211104-0155,거품도 잘 나고 향도 좋아서 만족합니다
0,RVD-220211-0040767,ANAL-211104-0155,거품잘나요 ㅎ 좋아요 ㅎ
