ANAL_CODE,KEYWORD_GUBUN,KEYWORD_POSITIVE,SITE_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
ANAL-211104-0171,1,P,0,너무좋아요,사고 싶었어요,길이 조절 제품들은 휜다  약하다는 평들이 많아서 구매를 미루다가 이 제품을 구매했는데 휘지도 않고 너무너무 좋아요,그릇 선반 이것 저것 사보니 도장 까짐이나 마감 지저분한것들 많고 표면이 까슬하거나 날카로운 스텐 선반도있더라구요장 사이즈에 맞는 선반 찾기도 힘든데 품질이 마음에 들지않아서 반품도 여러번했어요,좁은 주방에 수납할수 있어 좋아요,,,,,
ANAL-211104-0171,1,N,0,생각했던 것과는 좀다르네요  좀 허술한것같은데 사용하는데 불편함은 없는것 같아 그냥 사용하려고 합니다,배송 받았는데 까진부분이 많네요 교환하기 번거로워서 그냥 쓰는데 계속 신경은 쓰이네요,,,,,,,,
ANAL-211104-0171,1,P,1,좋은것같아요처음 받았을때 제품 하나가 다리가 한쪽밖에 없어 불량인가 했는데이게 신의 한수같습니다제품이 두개가 한 세트라 겹쳐서  길이 조절은 하는거기 때문에다리가  두개씩 있었으면 하단부에 접시등 그릇을 보관할때 공간이 애매했을것 같은데  중간에 다리가 하나만 있으니 공간 사용감이 훨씬 좋은것 같습니다잘구매한것 같습니다,가격대비괜찮네요깔끔해요  일단 디자인 깔끔하구요만족합니다,냄비정리하고싶은분은꼭사세요삶의질이달라져요이 제품 사고나서주방 정리가 너무 쉬워졌어요후라이팬이랑 냄비 정리가 그렇게 안되고 쓸때마다 짜증났는데이 제품 쓰고 나니 냄비 높이 맞춰서 정리하기 좋아졌어요진작 살걸 후회되네요빨리 사세요 강추합니다,,,,,,,
ANAL-211104-0171,1,N,1,배송이 한세트만오고 배송상태 너무 별로였지만 상품은 좋으네요상품이 파손되어왔다면 최악이었을거같아요추가로 구매하고싶은데 또 그렇게 배송될거같아  망설여지네요,,,,,,,,,
ANAL-211104-0077,0,P,0,좋아요,만족합니다,좋네요,빠르고,배송,16.95,5.89,4.05,3.75,3.31
ANAL-211104-0077,1,P,0,배송빠르고상품도 좋고,요건 아직 사용 안해봤는데 후기 보고 필요할거 같아 미리 구매했어요,튼튼한게 좋네요,아직도 부착할 곳이 많아 재구매 예정입니다,잘붙어있어요,,,,,
ANAL-211104-0077,0,N,0,아기가,너무,좋아요,못열어요,아이가,4.12,2.78,2.41,1.82,1.61
ANAL-211104-0077,1,N,0,덜렁거릴때 성격급하게 열려고했더니 걸고리가 뜯어져서 재구매했어오,아가들 얼굴 조심해야해요,종류별로 하나씩 사봤는데 이건 어디에 써야할지,재구매일단 만든날짜가 너무 오래된게 왔고  다른 제품에 비해 포장도 대충한것처럼 허술했어요,얇아서 좋은데 붙이기는 생각보다 어렵네요색깔이 좀 안맞아요,,,,,
ANAL-211104-0077,0,P,1,좋아요,아기가,자꾸,열고,열기,6.45,5.45,3.4,3.06,3.02
ANAL-211104-0077,1,P,1,9개월애기가 이제 서랍을 열줄 알아서 구매했습니다튼튼하고 좋습니다,접착력은생각보다떨어지는거같애요 구매동기 아기가자꾸냉장고문을열기시작할주알면서부터너무열어재껴가꼬 안전잠금이를구매하게되었네요,첫째아이때 써봤던터라 고민없었고요 다만 흠이 있다면 처음에 구매하고 사용할땐 빡빡해서 열기 힘드네요,그래도 10개월아가는 열수없으니 만족해요,그래도 아가들 잠깐 키울때 사용하기좋아요3,,,,,
ANAL-211104-0077,0,N,1,그냥,아기가,너무,무당벌레,아이가,5.44,4.79,4.01,3.04,2.88
ANAL-211104-0077,1,N,1,싱크대 열면 바로 떨어져요,무당벌레  씽크대 가구랑도 잘 어울려요끈끈이 자국 님을까 걱정되서 설치 미뤘는데 한번 붙였다,울퉁불퉁한 면에는 잘 안붙어요하필 저희집 싱크대가 모두 울퉁불퉁 해요,집에 이중문을 자꾸 고양이나 애기가 열고 신발장에서 놀아서 고정하려고 샀는데 좋아요,둘째아이가 사고치기 시작하고  해서 시댁에도 붙이고 하려고 오랜만에 구매하게 되었네요,,,,,
ANAL-211104-0157,0,P,1,설치,,,,,1.0,,,,
ANAL-211104-0157,1,P,1,간편한 설치로 든든한 방범 창문이 됐어요,생각보다 더 단단하고 안정감 있게 잡아주네요,좋긴한데 한번 설치하면 제거하기가 어렵다는게 좀 아쉬워요,아들이 자꾸 창문을 열어서 높은데 위험해서 쿠팡 뒤적거리다 발견혹시나 잘될까 기대안했는데진짜 잘산것같아요,좋네요,,,,,
ANAL-211104-0157,0,N,1,접착력이,아이가,후기,너무,여는,2.1,2.01,2.0,1.73,1.46
ANAL-211104-0157,1,N,1,그런데 두 개의 걸림쇠 중에서 한 개가 고장이 나서 유리창과 유리창 사이에서 덜렁거리게 되었고 그게 걸려서 열리지도 닫히지도 않게 되어서 자와 칼을 밀어넣어 수 시간 난리를 친 끝에 간신히 해체했습니다,잠금클락이 헛돌아서 살펴보려는데 그와중에 접착력이 좋아서 뗄 수도 없네요휴 나머지는 정상적으로 잘 사용하고 있습니다,부착전 신중하게 생각하시고 붙이세요왠만큼 세게 열어제끼지 않는이상 않떨어질듯한데기왕임 아주 여는 시작점에 붙이세요안그러면 고정이 테잎인점으로 보아 조금열다가 탁탁 부딪히는게 중복되면 언제가는 떨어질수도 있지 싶어요,제가 밀면 밀리는데 딸래미가 밀면 안 밀리네요추가 628떨어졌어요,,,,,,
ANAL-211104-0048,0,P,0,좋아요,좋네요,재구매,너무,배송,32.5,8.64,7.0,5.25,4.67
ANAL-211104-0048,1,P,0,폭신하고 부드러워서 아이가 쿵 해도 안심이 될것 같아요,아가드꺼가 제일좋아요,품질이  맘에들어요,감사합니다,좋아요,,,,,
ANAL-211104-0048,0,N,0,접착력이,테이프,아쉽네요,떨어,좋은데,3.26,2.53,2.32,2.08,2.04
ANAL-211104-0048,1,N,0,인간적으로 배송이 너무 느렸음,좁은데 붙이기에는 좋은데 양면테이프를 모서리보호대에 붙이는게 좀 어려워요,아기가 키가 자라면서 식탁에 부딪히더라구요,푹신해서 부딪혀도 안 아파요,접착력이좀 부족한거같아요,,,,,
ANAL-211104-0048,0,P,1,좋아요,모서리,너무,아기가,얇아서,15.32,8.89,8.22,6.35,6.16
ANAL-211104-0048,1,P,1,접착력좋고푹신해요한 줄당 길고 얇은 양면테이프 한개 주시고요 붙이면 쓰기 좋아요,고급형 초슬림 둘 다 구매하여 사용하였는데 확실히 초슬림은 많이 약해요,초슬림이 있는것을 모르고 처음에는 제일 두꺼운것으로 했는데 나중에 미관상 좋지 않고초슬림만으로도 보호가 됨을 알고 요즘은 초슬림을 사용중입니다물론 아이가 어릴수록 두꺼운 타입을 쓰며 더 확실히 보호는 됩니다,길이 맞춘다고 당겨서 붙이면 다음날 백퍼 떨어져요당기지 말고 그대로 붙여야 해요색상도 마음에 들고 인테리어 많이 해치지 않아 좋네요,하지마 서랍장 작은 모서리에 쓰기에는 좋아요,,,,,
ANAL-211104-0048,0,N,1,너무,아기가,붙이,자꾸,떨어,14.14,7.63,6.11,5.87,5.26
ANAL-211104-0048,1,N,1,제품은 맘에 드는데 붙이려면 개인이 일일이 양면테잎을 붙여서 사용해야 한다는 점이 너무 번거롭긴 하네요,쉽게 떨어지네요,얇아서 붙이기 좋아요,일주일동안 베란다에 두고 냄새빼는데전혀 안 빠져요가구에 붙이면 아기가 매달려서 빨까봐 붙이지를 못 하겠어요,모서리에 붙이긴 적합하나 견고하진 않아서 아기가 잡아뜯으니 금방 뜯기네요,,,,,
ANAL-211104-0072,0,P,0,아기,좋아요,너무,머리,아직,22.34,21.18,16.45,14.64,11.98
ANAL-211104-0072,1,P,0,맘에 들어옹,애기 배냇머리용으로 샀어요  소리도 적은편이라 애기가 무서워하지도 않았고 밀어보니 너무 잘되요 미리수 별로 앞날도 다 있어서 좋아요,소리도 작고 물로 씻을 수 있어서 좋아요,잘 깎이고 소음도 적어요,이제 4개월 아들 머리 한번 밀어주려 구입했고무엇보다 방수여서 좋았고 보자기도 있고 스펀지도있어서 편하게 갂았습니다,,,,,
ANAL-211104-0072,0,N,0,아기,머리,너무,미용실,집에서,10.24,8.89,8.39,6.75,6.53
ANAL-211104-0072,1,N,0,완전 빡빡머리 할라고 캡없이 했는데도 상처하나 없이 안전하네요,코로나라 미용실 데려가기도 그렇고 엄청 울것 같아서 고민하다가 구매했습니다,제일 긴 걸로 7개월 아들 옆머리만 살짝 잘라줬는데 너무 소심하게 잘라서  좀 더 마음먹고 잘라보려해요,돌아기인데 미용실 가면 괜히 더 무서워하고 울까봐 집에서 셀프로 깎이자 싶었는데아가드 이발기 덕분에 손쉽게 했어요절삭력도 좋고 끼우는 빗이 있어서 길이 맞춰 자르기도 좋네요,길이별로 골라서 쓸수있어서 아기가 좀 커서도 엄마이발로 충분히 가능할 것같아요보내주신 샴푸모자도 잘 쓸게요,,,,,
ANAL-211104-0072,1,P,1,사용은편한데힘들었어요ㅋㅋ앞에 길이조절하는 것도 교체가 편하고 충전이 되어있어 바로 사용할수있었어요 아이 머리에 날을 바로 대고 사용했는데 다침없이 울지않고 사용했구요 목욕하면서 나머지 정리해줬는데 문제는 아이가 너무 움직인다는점가운 필요없고 빗도 필요없고 ㅋㅋㅋ그냥 일단 들이밀어 잘랐어요 ㅋㅋㅋ가운스펀지빗청소브러쉬오일충전케이블설명서등 필요한것들이 다 있어서 편해요청소시엔 날을 밀면 분리된다하는데 전 안되어서 신랑한테 부탁해서 청소는 못했봤어요날 분리하는게 전 어려웠어요,코로나이기도 하고아직 어려서 어차피 미용실가도 울고불고 할거 같아서 구매해봤구요 더 오랫동안 다듬고 싶었지만 중간에 짜증내서 자르다 말았는데 만족해요 여름에 땀많이 날텐데 조금씩 수시로 다듬으면 될 것 같아요저소음으로 검색하다가 구매한건데소리에 예민해서 청소기돌리면 우는애라 걱정했는데 괜찮았어요가격이 저렴해서 한번만 써도 이미 본전은 뽑았다고 생각합니다,아기가소리에울쭐알았는데안울고잘했어요7개월아기,좋습니다아이가 미용실가서 머리안짜른다해서 주문해서 짤라줬는데 안무서워했습니다잘 밀리고 좋아요,추천해용배송빠르구요제품상태좋아요집에서아기머리이발해주려고구매했어요가격도착하게잘샀어용주변에선물용으로도너무좋아요,,,,,
ANAL-211104-0047,0,P,0,좋아요,좋습니다,배송,좋네요,만족합니다,21.72,6.33,5.92,5.87,5.71
ANAL-211104-0047,1,P,0,투명해서 깔끔하구요,재구매좋아요,인테리어를 망치지않아서좋네요,가구 모서리에 자꾸 부딪히고 아기도 위험해보여서 구매했어요,싣탁에 붙였어요,,,,,
ANAL-211104-0047,0,N,0,너무,접착력이,모서리,양면,좋은데,6.47,5.92,2.98,2.84,2.8
ANAL-211104-0047,1,N,0,반대로 돌돌말려있어서붙이면 바로 떨어지네요,냉장고 문이 자꾸 모서리에 부딪혀서 보호하려고 모서리에 붙였는데 감쪽 같네요,배송도 빠르고 재질도 좋아 만족했습니다만 따로 동봉해 준 양면테이프가 접착력이 너무 떨어지네요,같이온 양면테잎은 접착력하나도없구요,깨끗하게 다 붙으면 좋은데 부분부분 떨어지는 것이 있어서 얼룩덜룩하게 보이는게 좀 안좋아요,,,,,
ANAL-211104-0047,0,P,1,좋아요,아기가,너무,모서리,붙이,16.61,6.12,6.03,5.91,4.25
ANAL-211104-0047,1,P,1,말려있던 관성 때문에 짧은 부분에 부착시 말려서 자꾸 떨어집니다,두깨가 좀 있는 편이네요아이가 짚고 일어서는 시기라서 꼭 필요할거 같아 구매했어요,3m 접착 테이프를 별도 구매하게 해주시는 센스다른 제품 사시라고 꼭 말씀 드립니다,티비다이 불안불안했는데 이거 붙이고 아기가 살짝 머리쿵했는데 울지도 않네요,이제마음이놓여요아주좋아요가구에 안전 장치로 딱이네요,,,,,
ANAL-211104-0047,0,N,1,아기가,너무,좋아요,자꾸,모서리,7.36,7.09,3.4,3.21,3.03
ANAL-211104-0047,1,N,1,아기가 기어다니다가 앉아 놀기 시작했어요이 말인 즉슨 집의 인테리어가 하나 둘 파괴된다는 뜻이겠죠시작은 모서리방지를 붙이는 것부터네요,푹신한거 하니 아기가 자꾸 뜯어 삼켜서이걸로 주문해봤어요같이 동봉된게 일반 양면테이프가 아니라서 좋은거같아요그냥 공작가위로 자르기엔 힘좀 들어요,투명이라 여기저기 붙여도 부담없고 어떤가구와도 잘어울려요걸음마 시작하는 아기 위해서 집안에 붙이고 있어요폭신하진 않아요,몇달 잘붙여놧는데 어느순간 발견하고 뜯어버렸네요,투명해서 괜찮은데  접착력이 아쉽네요,,,,,
ANAL-211104-0083,0,P,0,좋아요,좋네요,콘센트,아기가,생각보다,3.9,2.04,1.95,1.74,1.45
ANAL-211104-0083,1,P,0,기본 콘센트사이즈인데,좋아요,애기가못만져요이제자꾸코드뽑아서골치아팟는데 좋아며좋아요좋아요좋아요좋아요좋아요좋아요좋아요,그런데 뚜껑이 너무 열기 쉬워서 아이가 열고 선을 만지고 빼요뚜껑만 좀 튼튼하길요,엄청 튼튼해 보이진 않아요그래도 괜찮아요,,,,,
ANAL-211104-0083,0,N,0,사이즈가,콘센트,만족합,안맞아,샀는데,2.23,2.11,1.12,1.06,1.01
ANAL-211104-0083,1,N,0,사이즈 보고 사라는 글 보고 사이즈 재고 샀는데 작습니다,안전하네요,규격 사이즈 동일한줄 알고 샀는데 안맞아서 결국 뒷판 드라이버로 떼어내고 겨우 아슬아슬하게 덮어놨네요,아기방에 있는 코드를 자꾸 뽑으려고 해서 구닙했어요,잘못 샀음 꼭 사이즈 잘 보고 사세요가로가 1센치 모잘라서 결국 못썼어요,,,,,
ANAL-211104-0083,0,P,1,좋네요,좋아요,콘센트,너무,아기가,3.55,3.23,2.38,2.33,2.13
ANAL-211104-0083,1,P,1,음 이제 갓 돌 지난 아가들이 여니깐 열립니다그리고 전선이 꺽이네요,물들어갈 걱정 제로좌우아래방향 모두 쓰기 좋아요,폼블럭 붙이면서 겉에 커버도 떨어지구 지저분해 보이기도하고 먼지 닦는것도 쉽지않고해서 주문했는데 마음에드네요,주문한것과다른게옵니다어쩔수없이쓰지만사진과 다른 제품이 배송됩니다,아이가 너무 쉽게 열어요,,,,,
ANAL-211104-0083,0,N,1,콘센트,너무,그냥,아기가,사이즈,3.8,3.5,3.43,2.86,2.42
ANAL-211104-0083,1,N,1,가로사이즈는 맞는데 세로사이즈가 너무 짧네요,최악사이즈가 안맞고요애기가 쉽게열고요상품평을 봤어야했는데 브랜드만 믿고 구매햇더니 낭패봤네요쓰지도못해요쓰레기만 늘었네요,문도 잘 열리고 일단 부착이 잘 안되요,다른곳에서 구매한지는 제가 기억이 잘안나지만 예전에 제가 구매했던 다른디자인은 아기가 잘열지도 못하고 뻑뻑해서 좋았는데 이거는 아기가 금방열고 닫고 별로에요,그래서 못써요  테이프 떼어서 반품도 못하고 속상하네요,,,,,
ANAL-211104-0292,1,P,1,깔끔하게 정리할 수 있고 가격도 적당해서 다 쓰면 또 구매할거같아요생각보다 튼튼해서 놀랍네요 잘 떨어지지도 않고 아주 좋습니다,,,,,,,,,
ANAL-211104-0203,0,P,0,쉽고,붙이기도,있어서,깔끔,,2.23,1.84,1.17,1.0,
ANAL-211104-0203,1,P,0,붙이기도 쉽고,배송 빨리왔어요,책상 깔끔하게 치우고 살겠습니다,,,,,,,
ANAL-211104-0252,1,P,1,너무만족하고 잘씁니다 사람쌀통옆에 잇어서 가끔 헷갈려서 뚜껑 열기도해요 ㅋㅋㅋ 냄새 1도 안날만큼 밀폐 너무 잘해줘요 위에 보관통따로잇어서 작은 간식파우치들 넣어놓기 좋아요2kg짜리 사서 넣어놓으면 한 25 정도 차는거같아요 그래도 많이는 안넣어놓고잇어요 잘쓰고잇습니다 ㅎㅎ,배송빠르고제품도깔끔하니이쁘네요배송도 빠르고 제품도 깔끔하고 괜찮은것 같습니다사료랑 위에 간식보관함이 따로있어서 뜯어놓은 간식 보관하고 줄때 편할것 같아요라지 사고싶었는데 품절이라 s구매했는데 이것도 생각보다 큰것 같아 괜찮네요,딱이에요밀폐도 잘되고 컵도잇고 간식넣을공간까지잇어서 너무좋습니당,,,,,,,
ANAL-211104-0252,1,N,1,위에뚜껑오른쪽이자꾸뜹니다뚜껑 양옆에 누르는데도 부러질까봐 조심조심했는데힘세게주고 애들사료담고했는데 오른쪽이 자꾸 뜨길래 계속 힘줘도 그러더라고요 반품하기 귀찮고 당장 사료담을곳이 없어서 테이프라고 붙였는데 자꾸뜨네요 사지마세요 괜히 대용량 사료 구매해서 원래 담는 사료통 있는데 락앤락통에 차라리 넣는게 낫지 이게뭐하는건지 테이프붙여도 소용없고,본체는 왔는데뚜껑이 안왔어요 보내주세요,일단표기인28L절대아님내가 그냥 보기에도 좀 작아 보이길래 물로 실험해 봤는데제일 낮은 목까지 2리터 생수병으로 가득 안채우고 페트병 좁아지기 시작하는 부분까지 해서 9개 조금 안되게 들어가고 사료통 끝까지 다 채운다고 해도 많이 쳐 줘서 2리터 생수병 11개 정도 아무리 많이 쳐 줘도 21L23L정도 28L 는 완전 사기임 부피로 따져도 28L는 말도 안돼는 수치고 중국 제품이라 표기를 하다 잘못 했을 수도 있겠지만 쿠팡에서 판매 하고 있는 비슷한 모양에 비슷한 크기의 쌀통과 비교해도높이가 이 사료통은 350 그 쌀통은 270으로 높이만 8cm 차이나는데 그 쌀통 표기 용량이 12리터입니다 높이 8cm로 어떻게 두배가 넘는 용량 차이가 나는건지 물론 측정 하는 방식에 따라 다르겠지만 보통은 저 쌀통 처럼 물이 넘칠때 까지 측정 하는게 정석인데 부피로 따져도 28L 안나올 제품을 왜 28리터로 파는건지 모르겠네요 28리터면 20kg사료가 다 들어 가고도 남을 용량일텐데 본인들도 28L통에 사료를 10kg정도 밖에 안들어 간다고 인지를 하고 있는데 왜 표기를 저렇게 해서 판매를 하는건지 이해가 안됨,,,,,,,
ANAL-211104-0280,0,P,0,좋아요,만족합니다,너무,배송도,깔끔,6.21,3.84,3.74,2.78,2.29
ANAL-211104-0280,1,P,0,갠차늠요10000점 만점에 10000점 드리겟수다블랙이라 시크하고 고급진멋이지만가격대비로 따지면 괜찬은편임 존 쌈마이,감사합니다감사합니다감사합니다감사합니다감사합니다감사합니다감사합니다감사합니다감사합니다감사합니다감사합니다감사합니다감사합니다감사합니다,블랙이라 화이트보다 기스도 안보일거고때도 안타니 조아요사무실 화장실 갈은건데 훨씬 깨끗해보이고깔끔합니다,깔끔하네요,심플하고 블랙이라 화이트앤 블랙으로 간결하게 화장실을 꾸미는 효과도 볼수 있어서 아주둣이에요,,,,,
ANAL-211104-0280,0,N,0,싼티,변기,사이즈,커버,만족,2.56,2.51,2.19,1.03,1.0
ANAL-211104-0280,1,N,0,근데 저희변기 사이즈 보다 커서 사이즈 재보고 사는걸 처천드립니다,생각보다 커서 변기랑 사이즈가 약간 안맞아서 아쉽지만,싼티 너무남  엄청 부실해 보이고 이걸 이뿌다고 구매평 남긴 사람은  사출도 엉망이고  걍 버립니다,뚜껑하고 커버가 딱붙는느낌그래서 별로예여기스도 많이보이고요벌써 다 뜯어서환불도못하공걍 냅두려고요그래도 기대했느데 아쉬워요,초악 변기 커버  넘 부실하고 싼티 너무 납니다딱딱하고 무슨 고무 하나 없고 걍 안달고 버립니다,,,,,
ANAL-211104-0280,0,P,1,좋아요,맘에,깔끔,너무,변기,2.82,2.21,1.8,1.74,1.68
ANAL-211104-0280,1,P,1,싼데다 넘 이쁘기까지해요단 겨울이라 차가운건 어쩔수 없겠죠,추석연휴기도 하고 코로나로 나가기가 좀 그래서 주문했어요,두껑에  홈이 있으니  물이  흐르니  괜찮네요,좋아요,좋아요감사합니다늘 사용하는 상품입니다,,,,,
ANAL-211104-0280,0,N,1,변기,너무,조금,엉덩이,사이즈,5.78,2.37,1.74,1.73,1.7
ANAL-211104-0280,1,N,1,와 사람돌아버리네 사람들후기에 자기들변기에 맞지않는다는후기보고 설마 내것도 방심했는데 내가걸림 범석이형이 자기네화장실변기커버에 이거 한번씌워보면 거래처 폭파시킬듯 하다,우리집엔 좀 작네요,넘커서못쓰고 짱박아놧어요,원래 비데를 사용해서 이사가면서 변기 커버 교체용으로 구입했는데 너무 얇아요,이거 일회용인가 하는 생각이 듭니다,,,,,
ANAL-211104-0297,0,P,1,튼튼하게,깔끔하고,떨어지,비싸지만,좋아,1.3,1.27,1.1,1.08,1.04
ANAL-211104-0297,1,P,1,인테리어해치지않는예쁜고리에요아이들얼집가방이랑 마스크걸이하려고 구매했어요디자인부터 깔끔해서 넘 만족스러워요흰색도 구매했는데 저희 책장에는 은색이 조금더 잘 어울리더라구요접착력도 진짜 좋아요,정말 잘 떨어지고 가격도 비싸지만 사용 할 수가 없어요,난시크한블랙양면 접착테이프가 견고하면 잘 떨어지지않습니다,딱좋아용다른 것보다 비싸지만 값을 하지요,,,,,,
ANAL-211104-0297,1,N,1,별한개도아까워요후기에는 튼튼하다고 되어있고 최대 25키로 까지 라고 해서샀습니다첫날 붙일때 부터도 붙이는쪽에 마감이 잘 안되어 있길래붙이면 그래도 괜찮겠지 하고 붙여놓고 하루는 암것도 안걸어놨어요 혹시나해서요다음날 애들 작은 학원가방 문제집한권 얇은거 들어있는거걸어놨는데 자려고 누워 있는데 뚝 떨어지네요책상 접착면에 붙은게 떨어진게 아니고고리와접착스티커가 분리 되었어요그래서 보니까 사진처럼 마감이 엉망이네요이가격에 진짜 너무 화가납니다디자인만 깔끔하지 품질은 정말 안좋으네요,일단일주일은문제엄따현관앞에 크리스마스 리스 달고 싶어서 주문했어요 12월 한달만 잘 지탱해 주면 될텐데 일단 일주일간은 문제 없었어요  상품과 동봉된 설명서에는 25kg까지 지탱한다고 했었으니 일단은 믿어보려구요,이게 뭔가요접착면과 양면 테이프가 떠어지는거면 몰라도 후크와 양면테이프가 떨어지는건 뭔가요가벼운 가방필통과 얇은책한권 걸어놨는데 계속 떨어져요 돈이 너무 아까워요이럴거면 싼거 샀을텐데요디자인은 예쁜데 너무 쓸모가 없네요,,,,,,,
ANAL-211104-0213,0,P,0,수납,쓰기,너무,좋아요,좋고,2.26,2.25,2.21,1.83,1.58
ANAL-211104-0213,1,P,0,새상품이라하기엔 스크래치가 군데군데 있고 가격대비 엄청 잘산것같진 않지만 잘써보려구요,수납 공간이 부족했는데 2단으로 놓으니 정리 공간이 늘어서 너무 만족하면서 쓰고 있어요,,,,,,,,
ANAL-211104-0213,1,N,0,주방 물품 정리할 곳이 필요해서 구매했는데 완전 200 만족합니다일단 배송 온게 완제품으로 왔는데  부딛혀서 어디하나 상처나거나 흠 난 곳 없이 와서 엄청 놀랐습니다완제품으로 와서 덕분에 편히 쓸 수 있을것 같아요그리고 마감이 훌륭하네요 다른 제품들도 구매해서 톤 맞추고 싶을정도입니다잘 쓰겠습니다,높이를 잘못봐서 쓰기애매해졌네요 메이드인차이나가 각인돼서 그것도 좀 아쉽네요 디자인은 이쁩니다,,,,,,,,
ANAL-211104-0279,0,P,0,좋아,,,,,1.0,,,,
ANAL-211104-0279,1,P,0,맘에듭니다,좋네요,지금까지 잘 사용중이네요,,,,,,,
ANAL-211104-0279,0,N,0,커버가,전에,올라가지,괜찮아요,않아,3.01,2.52,2.04,1.03,1.01
ANAL-211104-0279,1,N,0,전에 사용했는데 넘 오래돼서 다시 산건데 예전보다 좀 두터워진 느낌이에요그래서 커버가 올라가지 않아서 난감난감,친정 단독주택이라 필수에요,전에 한번 써보고 가격대비 만족이라 또 샀는데 전에 산거보다 약간 더 두툼한 느낌이그래서 커버가 올라가지 않아요,,,,,,,
ANAL-211104-0279,0,P,1,좋아,,,,,1.17,,,,
ANAL-211104-0279,1,P,1,좋아요비데를 설치하려다 애매해 구매했어요,,,,,,,,,
ANAL-211104-0279,0,N,1,너무,변기,제품,,,1.27,1.0,1.0,,
ANAL-211104-0279,1,N,1,너무성의없는 변기카바예요큰박스에 변기카바만달랑이건 낭비라고생각해요그리고 차이나 스티커룰 떼다가 카바가 찢어졌어요,좀 앏아요,비데 금가서 덧붙여보려고 샀는데 넘 크네요,얇아서 아쉬워요,,,,,,
ANAL-211104-0257,1,P,1,넘나약해요금방이라도 부서질듯살살 다루며 사용중넘나 부실하고 약합니다 특히 윗상단 뚜껑이 약해요,,,,,,,,,
ANAL-211104-0257,1,N,1,조꾸림졸라 허접함 마감 쓰레기,뚜껑이 안닫히고넘 엉망반품할려다 비닐 뜯어서 걍 처박아 놓았음택배도 받았는디 박스가 넘 크고 테이프도 한번만 붇혀서 다 뜯어짐어케 그런물건을 팔 생각 했는지완전 쓰레기,,,,,,,,
ANAL-211104-0220,0,P,0,좋아요,튼튼하고,배송도,깔끔,만족,2.47,2.07,1.06,0.65,0.58
ANAL-211104-0220,1,P,0,깔끔하고 좋아요,저렴하니 내구성은 기대하면 안되겠지만 사진이랑 같아서 만족이에요,만족스러워요,튼튼하고 배송도 빠르고 완전 좋네요,괜찮아요,,,,,
ANAL-211104-0220,1,N,0,조립식이라 별하나뺏는데 조립도 쉽네요,,,,,,,,,
ANAL-211104-0189,0,P,0,좋아요,너무,정리되,깔끔하,,2.17,1.59,1.21,1.17,
ANAL-211104-0189,1,P,0,깔끔하니까 보기도 좋고 집이 모노플랫때문에 예뻐저요 히히,너무   정리되니 기분체고,좋어요,정리가 너무 잘 되요,추천받아서 구매했어요,,,,,
ANAL-211104-0189,1,N,0,왜 이제서야 삿을까요  너무 만족입니다 ,,,,,,,,,
ANAL-211104-0189,1,P,1,너무좋아요주방 깔끔하게 정리되서 너무 좋아요10개 딱 알맞게 잘 사용 했습니당종량제는 좀 접어 넣어야해서 귀찮지만한번 정리해두니 너무 좋습니다 강추여,은근 자리차지는 되는거 같은데 깔끔해 보이긴 합니다 아직 실 사용은 안 해봐서 그때그때 뽑아쓸때 어떨지는 잘 모르겠네요 정리하는 김에 다 정리해 놓고 싶은데 스몰이 품절이라 구매를 못했네요스몰 입고좀 해주세요,,,,,,,,
ANAL-211104-0023,0,P,0,좋아요,만족합니다,의자,아주,너무,13.11,6.35,3.64,3.46,3.37
ANAL-211104-0023,1,P,0,이런거 있는지 모르고 매번 의자들고 고생하고살았는데 디자인도 이쁘고 실용적이고 아주좋슺니다,배송도빠르고   좋은데 사이즈미스로 식탁의자에 꽉끼네요,사용해보고 좋아서 재구매해요,트램폴린다리에있던게 마모돼서 식탁의자에 구매해서 사용해보다가 마음에 들어 다시 재 구매했어요,사이즈가 좀 큰걸 제가 주문했네요,,,,,
ANAL-211104-0023,0,N,0,좋아요,소리,너무,의자,안나,2.96,2.13,1.76,1.71,1.65
ANAL-211104-0023,1,N,0,대형마트의 딱반값이고  식탁의자 새로바꿔서 샀는데 이것도 의자4개씩 하려니 은근 비싸드라고요 그래서 인터넷으로 샀는데 사이즈를너무작게생각해서 겨우 끼웠네요,처음에 식탁의자에 설치하려고 구매했는데 의자 움직일때 소리도 안나고 빠지지도 않아서 다른곳에 필요해 재구매했어요,식탁은 무거워서 밀면 소리가 나는데 의자는 소리가 하나도 안나네요,사이즈 딱맞게 했더니 끼우는데 너무 힘들었어요여유있게 주문해도 되겠어요갈색식탁에 티안나고 소리도 없이 부드럽게 밀리네요,잘맞춰서살껄 손가락부셔질뻔  아랫집이 시끄럽다고 정신뷩자가 살아서 어쩔수없이 샀어요,,,,,
ANAL-211104-0023,0,P,1,좋아요,의자,너무,안나고,소리,11.09,7.78,5.34,4.56,4.31
