SITE_GUBUN,REVIEW_DOC_NO,ANAL_CODE,REVIEW
0,RVD-220111-0047614,ANAL-211104-0136,나사 돌리다 상처가 났지만 설치도 쉽고 배송도 빨라서 좋았어요
0,RVD-220111-0047613,ANAL-211104-0129,튼튼하고 좋아요 튜브문닫힘 방지 증정 이벤트는 끝났네요
0,RVD-220111-0047612,ANAL-211104-0129,설치하기 편하고 아이가 주방에 자꾸들어와서 설치했습니다
0,RVD-220111-0047611,ANAL-211104-0136,설치하기 편하고 사이즈 딱맞아요
0,RVD-220111-0047610,ANAL-211104-0136,아기가 기어다니는 시기라 설치했어요 하고나니 좀 마음이 놓이긴하네요 ㅎㅎ 신랑이 늦게 퇴근해서 제가 설치했는데 쉽고 금방할수있었어요 
0,RVD-220111-0047609,ANAL-211104-0129,아이가 주방에 자주 들어와 위험해보여 구입했습니다주방 들어가는 입구 쪽에 설치하였는데 조립하기도 쉽고 튼튼합니다
0,RVD-220111-0047608,ANAL-211104-0136,고정 시키는데 돌리는데 저희는 앞쪽이 신발장으로 막혀있어 너무 힘들엇어요ㅠ저희처럼 앞에 장애물이 있다면 구매 고려해보세길 남편 물집 생겻어여ㅜㅜ그게 아니라면 추천
0,RVD-220111-0047607,ANAL-211104-0136,설치가 간편하고 튼튼해요
0,RVD-220111-0047606,ANAL-211104-0129,만족합니다다음에 또 주문할게요
0,RVD-220111-0047605,ANAL-211104-0136,만족합니다다음에 또 주문할게요
0,RVD-220111-0047577,ANAL-211104-0137,좋네여 잘쓰겠습니다ㅎ
0,RVD-220111-0047556,ANAL-211104-0152,아직 앉으려면 멀었는데 부스터보단 견고해보여서 샀어요
0,RVD-220111-0047555,ANAL-211104-0152,저렴히 구입해서 넘나 좋네요ㅎㅎ잘쓰겠습니다
0,RVD-220111-0047554,ANAL-211104-0152,받자마자 앉혀봤는데 잘앉아 있어서 놀랬어요 이유식 시작하면서 구매했는데 색상도 이쁘고 휴대하기도 편하고 너무좋네요
0,RVD-220111-0047553,ALL,사이즈 재서 구매했는데 세일해서 다이소 가격보다 싸고 질좋은 상품으로 구매할수있었어요쉽게 잘 안밀리고 소리도 안나서 사용하기 좋아요
0,RVD-220111-0047552,ANAL-211104-0023,벗겨지지않아서너무좋으네요
0,RVD-220111-0047547,ALL,귀요워요 잘 쓰고 있습니다
0,RVD-220111-0047545,ALL,탄탄하고 좋습니다 추천해요
0,RVD-220111-0047544,ANAL-211104-0049,잘 안망가질것 같은 좋은 품질입니다
0,RVD-220111-0047543,ANAL-211104-0050,좋아요냄새도안나고만족
0,RVD-220111-0047542,ANAL-211104-0049,양면테이프랑 잘라쓰기 좋네요
0,RVD-220111-0047541,ANAL-211104-0048,식탁이랑 테이블이 위험해서 구매 했어여폭신폭신 좋아요
0,RVD-220111-0047540,ANAL-211104-0056,테이블에 안전하게 사용할꺼 겉아여
0,RVD-220111-0047539,ALL,양면테이프 양도 많고 접착력이 너무 좋아요  잘 쓰겠습니다 모서리보호대가 더  필요하네요 재구매합니다
0,RVD-220111-0047538,ANAL-211104-0048,접착력 좋고 얇아서 큰반 아이들에게 좋아요
0,RVD-220111-0047537,ANAL-211104-0054,모서리 보호대로서 기능에 충실해요
0,RVD-220111-0047536,ANAL-211104-0049,잘 사용하고 있어요
0,RVD-220111-0047535,ANAL-211104-0050,크기도 크고 여기저기 사용하기 좋네요 배송도 빠르고 만족 스러워요
0,RVD-220111-0047534,ANAL-211104-0010,배송빠르고 사이즈 제대로 잘 도착했어요
0,RVD-220111-0047531,ANAL-211104-0010,배송빠르고 파손없이 제대로 잘 도착했어요
0,RVD-220111-0047530,ANAL-211104-0077,배송빠르고 파손없이 제대로 잘 도착했어요
0,RVD-220111-0047528,ANAL-211104-0050,배송빠르고 파손없이 제대로 잘 도착했어요
0,RVD-220111-0047527,ANAL-211104-0050,아기가 침대올라가려다 쿵해서 바로구입했어요 좋습니다
0,RVD-220111-0047526,ANAL-211104-0050,냄새가 좀 나네요
0,RVD-220111-0047525,ANAL-211104-0143,잘 보이고 좋아요 ㅎㅎ
0,RVD-220111-0047523,ANAL-211104-0144,할인으로 싸게 잘샀어요
0,RVD-220111-0047522,ANAL-211104-0109,아기 서서 머리 감기려고 구매했는데 아직은 안써봤어요  아기한테 씌워보니 바로 벗겨버리네요 ㅎㅎ
0,RVD-220111-0047521,ANAL-211104-0109,새거 쓸일이 있어서 급하게 주문했는데 제가 원한 만큼 빠르게는 아니지만그렇게 많이 늦은 배송도 아니었습니다잘 쓰겠습니다
0,RVD-220111-0047519,ANAL-211104-0109,점점 늘어나서 슬프지만 그래도 가격이 싸서 자주 사서 바꿔주니까 좋아요
0,RVD-220111-0047518,ANAL-211104-0109,아기가 머리 감을때마다 울었는데이거하니 좋네요
0,RVD-220111-0047517,ANAL-211104-0109,사이즈딱맞네요_
0,RVD-220111-0047516,ANAL-211104-0109,사이즈조절가능하니 더 좋아요
0,RVD-220111-0047515,ANAL-211104-0109,잘 사용하고 있습니다
0,RVD-220111-0047514,ANAL-211104-0109,아기가 아직 쓰기 싫어하지만 잘늘어나요
0,RVD-220111-0047512,ANAL-211104-0109,4개월 아가한테는 살짝 커요 좀 더 성장하면 맞을 듯 해요 
0,RVD-220111-0047511,ANAL-211104-0109,잘쓰겟습니다좀큰것같아요 물이 흘러요ㅜ
0,RVD-220111-0047510,ANAL-211104-0109,머리감기 너무 편해요
0,RVD-220111-0047509,ANAL-211104-0109,부드럽고 좋아요ㅎㅎ 아이디어 상품 너무 좋아요ㅎㅎ
0,RVD-220111-0047508,ANAL-211104-0109,이거왜이제산거죠
0,RVD-220111-0047507,ANAL-211104-0109,배송빨라요 물 안흐르네요ㅎㅎ
0,RVD-220111-0047506,ANAL-211104-0109,고민했는데 진작살껄그랬네요아이랑 부모 모두편해요
0,RVD-220111-0047505,ANAL-211104-0109,견적합니다 사용하고 있어요 잘 쓸게요
0,RVD-220111-0047504,ANAL-211104-0109,잘 쓰고 있어요실리콘인줄 알았는데 킥판 같은 소재에요 ㅋㅋ
0,RVD-220111-0047503,ANAL-211104-0109,일단 써보는걸로ㅋㅋ
0,RVD-220111-0047502,ANAL-211104-0110,예전 무당벌레 샴푸캡을 오래쓰는데도 겉보기에는 멀쩡해서 잘쓰고있다가  아래에 곰팡이가 슬어서 어쩔수없이 바꿀겸 삿습니다견고하고 쓸만합니다 다만  생각외로 좀 큽니다 3살 이하 아이는 귀밑으로 넘어갈수도있어보여요
0,RVD-220111-0047501,ANAL-211104-0110,간편하게 쓸 수 있고 디자인이 귀여워서 아기가 좋아해요
0,RVD-220111-0047500,ANAL-211104-0110,신축성이 좋아서 착용하기 편해요
0,RVD-220111-0047499,ANAL-211104-0110,아기가 앉아 있으려고해서 구매한건데자꾸 빼버리네요ㅠ신축성 좋아서 착용해주기는 편했고 아기가 적응만하면 잘 사용할 수 있을거 같아요
0,RVD-220111-0047478,ANAL-211104-0259,배송 빠르고 좋아요 얇아보였는데 물흡수도 제대로 됩니다
0,RVD-220111-0047477,ANAL-211104-0259,창문에 물이 너무 잘 생겨서 구매했는데 리뷰가 좋아서 구매했어요 물 안생겼으면 좋겠어요
0,RVD-220111-0047474,ANAL-211104-0085,돌아기도 쉽게 뺄수 있어요  끼우는게 아니라 얹은 느낌
0,RVD-220111-0047433,ANAL-211104-0074,할인으로 싸게 잘샀어요
0,RVD-220111-0047431,ANAL-211104-0047,가구 코너에 붙이려고 샀어요 얇아서 좋은거같아요
0,RVD-220111-0047430,ALL,잘안붙긴하는데인테리어안해치구좋아요
0,RVD-220111-0047429,ANAL-211104-0047,설명과 상품이 같고 가격이 저렴해요
0,RVD-220111-0047428,ALL,설명과 제품이 같고 저렴해요
1,RVD-220111-0015311,ANAL-211104-0036,문콕방지에최고세탁기 문 콕  방지 등  집안 여기저기 사용하면 좋습니다
1,RVD-220111-0014359,ANAL-211104-0049,모서리부딪힘방지위해추가구매했어요아기가떼지않으면잘붙어있어요떼면굉장히지저분해요ㅜ스티커가지저분하게덕지덕지붙어있어요ㅜ
1,RVD-220111-0014358,ANAL-211104-0049,소잃고외양간고쳤어요애있는집꼭쓰세요아이 돌무렵 사서 티비장에 붙여 잘 쓰다가 아이가 크면서 잡아 뜯기도하고 접착력도 약해져 제거했다가 43개월 어느 토요일저녁 하필 입을 부딪혀 난리가 났었네요 결국 잇몸이 심하게 다쳐 영구치 날때까지 주기적으로 관찰이 필요하다고 하네요 아이는 지금 퉁퉁부은 입술과 상처를 가지고 잠들었네요ㅜ그냥 새로 교체해서 붙여둘껄 후회만 하다가 다시 주문해서 부착했어요테이프 가드에 부착하는게 좀 귀찮지만 다치는것보다 낫죠두번다시는 이런사고가 일어나지 않길바라며ㅜ젤 작은거 붙였었는데 손으로 쳐보니 아프길래 이번엔 일반형으로 사서 붙였어요 잘 안떨어지게 하려면 붙일때 최대한 안 늘려야해요처음엔 붙일때 잡아 당겨서 늘려 붙였더니 되돌아가려는 성질때문에 며칠뒤에 바로 떨어지고 길이는 줄어든것마냥 됐더라구요 붙일때 잡아당기지밀고 그냥 본래길이처럼 대고 붙이세요 그래야 오래가요 그리고 테이프는 끝에만 살짝떼서 부착시키는 위치에 대놓고 쭉 당겨뜯으면 그대로 붙어서 깔끔해요
1,RVD-220111-0014352,ANAL-211104-0079,10개월 남아가힘으로 뿌셨어요힘이 매우 센거겟죠
1,RVD-220111-0013699,ANAL-211104-0263,작긴한제제기능은하니까별세개ㅠ사고보니 다X소에 더 폭이 넓고 저렴한게 있었네요ㅜㅜ저는 방충망 보수 겸용할려구 샀는데이건 딱 물구멍막이밖에 안될듯해요ㅠㅠ폭이 넘 짧아서 방충망에 붙이려면 두개씩 써얄듯
1,RVD-220111-0013662,ANAL-211104-0263,괜찮은것같아요 다만 귀찮아요ㅠㅠ 붙이러 다니기ㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋ
1,RVD-220111-0013152,ANAL-211104-0053,만족합니다
1,RVD-220111-0012361,ANAL-211104-0087,아이가있다면필수인듯해요껌딱지 아이가 있어서 요리할때도 옆에 붙어있고의자를 가져와서 쳐다 볼때도 있어서 혹여나 가스불을 건드리거나 요리중인 냄비를 만질까봐 굉장히 불안했는데가스레인지 안전가드를 설치하니 굉장히 좋네요안전가드가 높아서 유아 손높이에서 만질 수 없고 기름이 튀는 것도 막아줄것같아요가스레인지 안전가드가 투명해서 인테리어를 해치지않아멀리서 봐도 답답한 느낌이 없네요처음 배송온 상태에서는 가드가 왼쪽으로만 열려서 부속품을 바꿔끼우면 반대로 열수있다고 하여 변경하는데은근 헷갈려서 한 참을 헤메었어요ㅠㅠ 바꿔끼우는 방법이 설명서에 조금 더 자세히 적혀있음 더 좋았을것같어요사용 중에는 아주 맘에 듭니다어린아이가 있는 집에서는 안전을 위해 꼭 사용했음해요 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다
1,RVD-220111-0012354,ANAL-211104-0087,아이 손이 가스레인지까지 닿아서 급하게 주문했어요가드가 있으니까 이제 가스레인지 쪽에 관심을 덜 갖네요붙여놓으니 훨씬 마음이 편해졌어요 아이 있고 가스레인지 쓰는 집은 꼭 있어야할것 같아요
1,RVD-220111-0010982,ANAL-211104-0194,왼쪽기둥가운데구멍에너트가없어요상품은넘이뻐요
1,RVD-220111-0010198,ANAL-211104-0245,우리막내가욕조에서잘잇어요
1,RVD-220111-0010144,ANAL-211104-0064,가성비좋은데5일쯤지나니접착력이떨어지네요ㅠ
1,RVD-220111-0010046,ANAL-211104-0089,빠르게 잘 받았습니다
1,RVD-220111-0010045,ANAL-211104-0089,덕분에 잘 설치했어요
1,RVD-220111-0010005,ANAL-211104-0091,벽지랑 비슷하네요
1,RVD-220111-0007431,ANAL-211104-0282,반품하기귀찮아서 그냥 씁니다 제품확인 잘하시는게 좋을것같네요
1,RVD-220111-0007072,ANAL-211104-0081,아가드최고튼튼햐욤ㅎㅎㅎ
1,RVD-220111-0005802,ANAL-211104-0267,저렴해서 미리구입해봤는데 엄청 기여워여
1,RVD-220111-0005216,ANAL-211104-0075,서랍용이지만입구랑잘맞아야됩니다조금 서랍이 안에 들어가 잇는 용이심 구매안하시는게 좋아요싱크대용으로 삿는데 보통 싱크대는 딱 맞게 떨어지지 않는게 많아그런지 엄청 부실하네요
1,RVD-220111-0004104,ANAL-211104-0136,배송도 총알처럼 빠르고 어려움없이 설치했어요저가화장실가면 그토록 울어대면서 화장실로 따라들어오려는 10갤 아가야때문에 샀어요남편한테 부탁했는데 쪼금 궁시렁거리기는 했지만 큰 불평없이 하더라구요 무엇보다 아가야가 설치된것 보자말자 잡고 얼마나 흔들어대던지설치하길 잘했다는 생각이 들더라구요
1,RVD-220111-0004103,ANAL-211104-0136,하주튼튼아주튼튼핵튼튼 고정시킬땨 남편이 조여야함
1,RVD-220111-0003371,ANAL-211104-0143,크고좋아요
1,RVD-220111-0003216,ANAL-211104-0143,운전석에서나 조수석에서 애기얼굴몸통까지 다 보여요크기도크고 깔끔하니 아주 좋네요
1,RVD-220111-0003135,ANAL-211104-0013,엄청 빡빡합니다방문에 넣으려면 양손에 힘좀 써야해요
1,RVD-220111-0003083,ANAL-211104-0155,저희아이에겐안맞네요워낙 유명한 제품이라 고민없이 구매했지만 저희 아이 피부엔 안맞았어요 ㅠㅠ 아깝네요
1,RVD-220111-0003082,ANAL-211104-0155,너무좋아요샵링크에서 추천 받아서 구매했어요 진짜 좋아요 아기가 목욕하는 거 좋아하긴 했는데 7개월 구름목욕 라벤더로 하면 더 좋아하더라구요 거품을 빤히 봤다가 손으로 만지고 놀다가 한참을 놀수있어요 그리고 가장 좋은건 목욕하면 잠들어요  진짜 매일 12시 넘어야 잠드는 아가였는데 거품 목욕 8시쯤 하면 9시부터 졸려하더라구요 피부도 보송보송하고 너무 좋아요 진짜 추천입니다 
1,RVD-220111-0003022,ANAL-211104-0055,일부러 같은 회사제품 같은 고급형으로 샀는데 재질 두께가 달라요 급해서 그냥 쓰는데 볼때마다 짜증납니다
1,RVD-220111-0003021,ANAL-211104-0055,다2소제품이더낫습니다너무 급해서 그냥 쓰고 담엔 다2소 에서 구입할 예정입니다저 왠만하면 후기 안쓰는데4개는 스펀지로 오고 2개는 실리콘으로 왔나 싶을 정도로 2개는 딱딱 그자체검정 무늬같은거 있고 여튼 별로네요
1,RVD-220111-0002954,ANAL-211104-0022,완전딱이네요소리도 안나고 밀리지도않고 퍼펙트해요
1,RVD-220111-0002893,ANAL-211104-0192,깔끔하게정리되고미관을해치지않아서좋네요
1,RVD-220111-0002635,ANAL-211104-0188,사무실책상공간활용짱
1,RVD-220111-0002577,ANAL-211104-0159,자리를많이차지않아좋아요플라스틱용기는 많이 버릴수 없어요외관은 깔끔하고 좋아요대가족인경우 용량이적어요
1,RVD-220111-0002385,ANAL-211104-0264,저렴하고조아요
1,RVD-220111-0002022,ANAL-211104-0050,이게뭔가요일부러 같은 회사제품 같은 고급형으로 샀는데 재질 두께가 달라요 급해서 그냥 쓰는데 볼때마다 짜증납니다
1,RVD-220111-0001989,ANAL-211104-0155,버블버블아이가 좋아해요양도 많고 고품도 풍성해요향기도 달지 않거 상쾌한 향이라 너무 맘에 들어요
1,RVD-220111-0001988,ANAL-211104-0155,원래사용하던것이어서편하게재구매했어요이번에는 향있는걸로했는데 이 소량으로도 효과가 있을 진 모르겠지만요아이들 목욕할 때 거품목욕은 이틀에 한번씩은 필수에요코시국에 목욕타임이라도 맘껏놀았으면하는 엄마 마음을 담아봅니당ㅋ
1,RVD-220111-0001948,ANAL-211104-0233,벽에설치함접착력은 적당한것같은데 아기가 힘이세서 뜯으면 뜯어져요 놀이로 생각하네요 계속뜯음ㅋㅋ 벽에 머리는 쿵 안하니 다행입니다
1,RVD-220111-0001940,ANAL-211104-0271,갖고다니기는좋아요그런데컷팅 부분이 날카로워서 엉덩이를 움직이면 베어요지금은 바깥에 나갈때 휴대용으로만 써요
1,RVD-220111-0001938,ANAL-211104-0272,튼튼해요친정갈때마다 챙겨가기 번거롭기도 하구둘째도 곧 배변훈련 시작이라 친정에 두고 사용하려고 구매했어요집에서 사용하던 뽀로로보다 튼튼해요디자인도 깔끔하고 이뻐요처음 친정집 변기에 사용할때 안맞아서 당황햇는데한번 딱 맞춰서 낀다음 사용하니까 그뒤로는 잘들어가요차라리 꽉맞는게 안흔들리고 안정적으로 사용할 수 있을것 같아요아이가 급해할때 안들어가면 좀 당황스러운거 말곤 없어요
1,RVD-220111-0000153,ANAL-211104-0283,제품 확인도  안하고 보내시나여커버 벌어져있는거 설치하고 알았네여 접착제로 붙여서 그냥쓰기로했네여 다신 구매안합니다
1,RVD-220111-0000111,ANAL-211104-0109,샤워할때흘러내려가요
1,RVD-220111-0000110,ANAL-211104-0109,좋아요잘 늘어나네요 15개월 머리큰 아가 늘려서 쓰니 맞아요ㅎㅎ3개씩이나 들어있어서 위생적으로 교체해주면 되서 좋네요
1,RVD-220111-0000088,ANAL-211104-0036,깔끔하니좋아요
1,RVD-220111-0000046,ANAL-211104-0018,애가문을닫아서샀는데그냥닫혀요ㅋ애 때문에 위험해서 고정 할라고 샀는데전혀 고정 안되고 그냥 밀리네요왜 샀나 싶습니다애가 빼서 안 갖고 놀면 다행인듯 싶어요
0,RVD-220108-0022864,ANAL-211104-0226,무난하고 가성비 좋아요
0,RVD-220108-0022863,ANAL-211104-0226,스틸이라 무게도 있는데 무타공이 이렇게 튼튼한건 처음 보내요 아주 잘 쓰고 있습니다
0,RVD-220108-0022780,ANAL-211104-0166,밑에 받침 부분이 잘 빠져서 자주 구매하는데 예쁩니다 좀더 튼튼하게 붙여주세요
0,RVD-220108-0022770,ANAL-211104-0159,좀 작은 느낌이 있는데  디자인이랑은 맘에들어요
0,RVD-220108-0022769,ANAL-211104-0159,생각보다 약간 작긴한데 부엌에 놓기엔 좋은듯작은만큼 바로바로 갖다버리는 습관이 생길 까
0,RVD-220108-0014968,ANAL-211104-0275,변기보다 크기는 좀 작지만 편하게 잘쓰고있어요
0,RVD-220108-0014967,ANAL-211104-0066,간편하고 좋네요가성비좋아요
0,RVD-220108-0014966,ANAL-211104-0066,아기 손톱 잘라주기 무서운데 이거 사용하면 좋을꺼같아 출산준비하며 구매했어용 
0,RVD-220108-0014965,ANAL-211104-0066,방법 터득하니 수월하게 다듬어져요
0,RVD-220108-0014964,ANAL-211104-0066,아기손이 일정하게깍이가힘드네요 ㅠㅠ 저는 무서워서 못쓰겟어요 ㅠㅠ 손톱깍이가무서워서삿는데삐뚤삐둘 갈려서스킬이필요하네요 ㅠ
0,RVD-220108-0014963,ANAL-211104-0066,신생아때 사용하려고 샀는데 연한 아기 손톱에 비해 돌아가는 속도가 빨라서 못썼어요 좀 더 커서 사용하는게 좋을 것 같네요
0,RVD-220108-0014962,ANAL-211104-0066,잘갈리고 좋아요 강추
0,RVD-220108-0014961,ANAL-211104-0066,손톱깍다 살 날려먹어서 삿어여
0,RVD-220108-0014960,ANAL-211104-0087,첨엔 호기심에 막 잡아당기더니  이젠 신경도 안쓰네요 안심하고 냄비둘수있어 좋아요
0,RVD-220108-0014959,ANAL-211104-0258,아기가 좋아해요 클리어런스인거 모를 정도로 좋아요
0,RVD-220108-0014958,ANAL-211104-0258,아기가 넘 좋아해서 자주 사용합니다
0,RVD-220108-0014957,ANAL-211104-0154,머리를 기댈 수 있어서 좋아요물론 이제 목을 가누기는 하지만 그래도 안정감 있어서 더 좋아요 디자인도 예쁘고 만족합니다
0,RVD-220108-0014956,ANAL-211104-0154,선물했는데 만족해서 다행입니다
0,RVD-220108-0014955,ANAL-211104-0154,너무이쁘네요
0,RVD-220108-0014954,ANAL-211104-0154,배송 진짜 빨랐어요 휴대용으로 사용하려고 구입했는데 디자인도 이뿌고 너무 좋아요
0,RVD-220108-0014953,ANAL-211104-0154,다른 제품에 비해 목 받쳐주는 부분이 있어서 아직 목 잘 못가누는 저희 아기들한테 딱 좋아요잠시 앉아있지만 잘 앉아있고 무엇보다 이쁩니다
0,RVD-220108-0014952,ANAL-211104-0154,의자 다 너무 예쁘다고 어디서 샀냐고 할 정도로 너무 맘에 들어요  이동할 때 바람 빼서 갖고 다니는데 가방 안에도 잘 들어 가고 잘 산 거 같아요
0,RVD-220108-0014951,ANAL-211104-0081,잠금절대 못풀겟어요 살짝 어른도 처음에는 당황햇지만 좋네요ㅎ
0,RVD-220108-0014950,ANAL-211104-0069,너무 맘에들어요 이뻐요
0,RVD-220108-0014949,ANAL-211104-0067,색깔도이쁘고 아이가좋아해여
0,RVD-220108-0014948,ANAL-211104-0073,간편하게 잘사용했습니다
0,RVD-220108-0014947,ANAL-211104-0140,상품을 검수를 안하나봐요 찌그러진게 심한데 그대로 출고 하나봐요
0,RVD-220108-0014946,ANAL-211104-0127,연장도 되고 온도도 알 수 있어 좋아요
0,RVD-220108-0014944,ANAL-211104-0153,늘 잘끄고있습니당 ㅎ
0,RVD-220108-0014943,ANAL-211104-0153,여러 소프트 의자 중 목받침이 있어서 선택했구요 배송도 빠르고 가격대비 잠깐 쓰기 괜찮은 제품 같아요 아가도 잘 앉아있구요 근데 사진 후기들은 여유없이 빵빵해 보이는데 제것만 그런건지 주름도 많고 최대한 바람을 넣어도 완벽하게 빵빵해진 느낌이 아니예요ㅜ 목받침은 더이상 바람이 안 들어가구요 아기가 앉있는데 무리는 없지만 더 빵빵하게 할 수 있는 팁 같은게 없을까요
0,RVD-220108-0014942,ANAL-211104-0153,아직 목을 가누지못하는 아가가 편하게 사용할수 있고 디자인 자체가 깔끔해요 잘 쓰겠습니다 
0,RVD-220108-0014941,ANAL-211104-0153,얼릉 아기가 태어나서 앉았으면 좋겠네요
0,RVD-220108-0014940,ANAL-211104-0072,아기 머리가 너무 빨리 자라서 샀어요그냥 12미리 끼우고 막 밀었는데도 괜찮네요물에 넣어도 고장 안나고 엄청 잘 쓰고 있어요
0,RVD-220108-0014939,ANAL-211104-0072,요즘 택배 대란인데 다음 날 바로 받았어요저렴한 가격이라 크게 기대안했는데 빗이랑 커트가운 스펀지까지 세심한 구성에 감탄했어요적당히 슥슥 밀었는데 인물이 살아나는 것 같아 뿌듯합니다
0,RVD-220108-0014938,ANAL-211104-0072,크기도 작고 소음도 적어서 아기가 무서워하지 않아요
0,RVD-220108-0014937,ANAL-211104-0151,좋아용 가성비 짱이네유
0,RVD-220108-0014936,ALL,접이가 가능해서 좁은 공간에 보관하기 용이합니다또한 포르테 모델은 바퀴가 전면에 달려있어 이동이 쉽고 바퀴로 인해 넘어질까 염려되는 부분은 핸드브레이크를 누를때만 바퀴가 작동하게해 걱정이 없네요색상도 베이지라 깔끔하고 식판도 안쓸땐 후면 바퀴 위쪽에 고리가 있어 보관하기 편합니다식판을 전면에 결합할때 식판 밑 버튼을 당겨야 결합이 가능한데 아이가 함부로 뺄 수 없도록 이런부분까지 신경 쓴것 같아 더 맘에 듭니다범보에서 이유식 먹이다 하이체어로 바꾸니 엄마가 떠 먹여주기도 더 편하고 아기도 의자가 편한지 탈출 하려는 시도가 줄었어요세일로 저렴하게 구매하게 되어 너무 만족하며 사용하는 중입니다
0,RVD-220108-0014935,ANAL-211104-0146,아주 귀엽습니다 쿠션감도 괜찮습니다
0,RVD-220108-0014934,ANAL-211104-0285,이유식 준비중인데 가격이 좋아 미리 구입했어요 스텐리스라서 쓰기 편할 것 같네요 색상도 이뻐서 맘에 듭니다
0,RVD-220108-0014933,ANAL-211104-0285,흡착판에 붙은 그릇이 애가 힘이 좋은건지 잘 떨어지네요ㅎㅎ 디자인은 귀엽고 밑에 판은 잘 안떨어져요
0,RVD-220108-0014932,ANAL-211104-0285,아기 자기주도식으로 먹이려고 했는데 득템했어요
0,RVD-220108-0014931,ANAL-211104-0285,너무 귀엽네요 
0,RVD-220108-0014930,ANAL-211104-0272,아직은 잘 쓰진 않지만 아이가 좋아해서 만족해요
0,RVD-220108-0014929,ANAL-211104-0284,곧 이유식 시작 할 우리 아가에게 너무 귀여운 턱받이에요 아가드 클리어런스 덕분에 좋은 제품 엄청 저렴하게 구매했습니당
0,RVD-220108-0014928,ANAL-211104-0284,싸게 잘 샀습니다
0,RVD-220108-0014926,ANAL-211104-0065,잘받았어요 ㅎㅎ 일단 깔끔한패키지 맘에들었어요ㅎㅎ 근데 아쉬운 손톱깎기ㅜㅜㅜ 손톱을 잘라줄때마다 톡톡튀어요 뭔가 손톱깎기만 변화하면 좋을것같아요ㅎㅎ신세계는 led귀지입니다 아들 귀 시원하게 파주고있어요 겁나 잘보이는데 약간 파는 느낌은 시원하지는 않는지 싫어하긴하는데 잘보이니까 제 속은 시원ㅋㄱㅋ집게로 잘빼주면 더 시원함다
0,RVD-220108-0014925,ANAL-211104-0128,쪼금크고 사용하려고 미리 사뒀어요
0,RVD-220108-0014924,ANAL-211104-0256,강아지때문에 롤매트를 여기저기 깔아두었는데 자꾸 움직여서 불편했었어요검색해보다 발견하고 주문해봤는데 진짜 세상 편하네요배송도 빨랐어요
0,RVD-220108-0014923,ANAL-211104-0256,다용도로 쓰기 좋아요ㅎㅎ 같은상품으로 이번에 재구매했어요ㅎ
0,RVD-220108-0014922,ANAL-211104-0256,잘 떨어져요ㅠㅠ 아쉽
0,RVD-220108-0014921,ANAL-211104-0138,맞춤처럼 딱 맞았어요마감도 깨끗하고 만족합니다
0,RVD-220108-0014920,ANAL-211104-0138,강쥐들이 외출시 사고를 많이 쳐서구입했어요볔에 기대서만 놨는데 제품 무게가 있어서 움직이진 않네요 판넬하나 추가했구요 만족스럽네요
0,RVD-220108-0014919,ANAL-211104-0138,혹시몰라서 패널 추가 주문 했었는데사이즈 딱맞아요
0,RVD-220108-0014917,ANAL-211104-0155,거품이 좀 더 풍성하면 좋겠는데 아이들은 좋아해요 향도 괜찮네요
0,RVD-220108-0014916,ANAL-211104-0155,향이 좋아서 아이가 만족해합니다
0,RVD-220108-0014915,ANAL-211104-0155,저렴한데 양도 많고 좋아요
0,RVD-220108-0014914,ANAL-211104-0155,아주조아요아주조아요
0,RVD-220108-0014912,ANAL-211104-0155,향 만족스럽고 거품도 풍성해서 아기가 매일 거품 목욕하자고 해요 현재 피부 트러블 없어서 꾸준히 사용해보고 별다른 이상 없으면 정착할 생각입니다
0,RVD-220108-0014909,ANAL-211104-0155,거품이 쫀쫀하고 오래가요
0,RVD-220108-0014908,ANAL-211104-0155,대용량이라 오래 쓸거같네요
0,RVD-220108-0014907,ANAL-211104-0155,아이들이 너무 좋아합니다 ㅎㅎㅎ
0,RVD-220108-0014906,ANAL-211104-0155,레몬피치향 아이가 좋아해서 재구매했어요
0,RVD-220108-0014905,ANAL-211104-0155,거품이 잘나고 좋네요
0,RVD-220108-0014904,ANAL-211104-0155,거품이잘나요 씻기기도 좋아요
0,RVD-220108-0014891,ANAL-211104-0115,찍찍이로 되어있어서 탈부착이 편해서 좋아요 휴대용 유모차는 짐칸이 작아서 불편하던 찰나에 아가드 클리어런스 기간에 때맞춰 저렴하게 잘 구매했습니다
0,RVD-220108-0014890,ANAL-211104-0115,싸게 잘 샀습니다
0,RVD-220108-0014889,ANAL-211104-0126,넓어서 좋아요 색도 딸기우유 색이라 예뻐요
0,RVD-220108-0014888,ANAL-211104-0126,튼튼하고 아이가 다칠 걱정이 없어요
0,RVD-220108-0014887,ANAL-211104-0126,깔끔하니 괜찮아요
0,RVD-220108-0014886,ANAL-211104-0126,잘쓰고있어요 이뻐요
0,RVD-220108-0014885,ANAL-211104-0126,다이소꺼보다 넓어서 좋아요
0,RVD-220108-0014745,ANAL-211104-0136,튼튼하게 잘 설치된 것 같아요 큰 애가 아직 못 열어서 그게 문제네요 ㅎㅎ
0,RVD-220108-0014744,ANAL-211104-0129,아주튼튼하게잘사용중입니다
